everyone,46
hello,4
we,250
are,177
making,12
some,40
changes,3
and,793
wanted,10
to,879
keep,16
in,335
the,760
loop,1
emma,45
is,445
a,573
new,31
owner,1
role,1
shes,36
going,74
help,13
bring,7
ideas,17
server,30
as,173
well,55
can,199
talk,17
her,104
about,107
they,87
want,108
or,157
any,52
troubles,1
theyre,7
having,18
completely,18
opening,5
up,147
tridents,4
netherite,6
from,69
now,87
on,292
so,386
you,463
welcome,5
get,187
materials,15
no,97
more,91
restrictions,1
look,16
into,48
inviting,1
people,80
create,5
google,4
form,5
hopefully,5
find,15
dont,167
be,273
closely,1
knit,1
closed,1
off,68
if,163
anyone,30
has,59
plugin,1
suggestions,2
please,30
also,75
put,29
those,27
808589536263274506,2
fun,10
for,384
will,62
polls,1
these,8
plugins,1
majority,3
vote,2
wins,1
ensure,1
happy,5
with,201
them,51
have,344
monthly,1
meetings,3
both,25
owners,1
this,149
issues,3
keeping,4
lore,37
that,307
take,29
an,81
hour,26
long,29
open,15
after,46
fair,26
big,11
event,2
feel,46
restricted,1
by,38
i,1092
mean,21
youre,38
staying,4
within,4
character,21
free,19
do,265
whatever,19
need,103
hold,4
doing,49
something,43
because,53
its,168
somebody,3
elses,1
turn,7
lead,2
comments,1
concerns,2
us,36
separately,1
807144919160324127809308581186240513,1
meeting,19
tonight,24
at,144
8pm,4
est,18
building,9
but,368
before,38
discussing,2
it,386
cause,192
forget,8
what,127
rn,35
may,11
bit,18
late,12
am,71
seeing,6
movie,3
my,476
sister,11
since,20
kyra,86
cant,62
really,61
attend,2
guys,18
just,347
until,19
there,37
fuck,45
around,40
idc809308581186240513,1
greetings,3
another,20
soon,12
many,26
possible,7
especially,7
who,60
either,18
plan,9
know,127
wont,22
jackbox,28
arent,15
very,32
productive,4
distracted,3
easily,3
try,27
while,26
smp,20
least,29
sier,33
build,10
booths,4
booth,6
theirs,1
little,11
lively,1
again,27
much,54
dying,5
lh,1
could,36
let,24
me,199
days,17
week,17
9pm,5
807144919160324127,4
coordinate,1
day,37
would,83
indeed,2
helpful809308581186240513,1
sorry,13
ping,3
not,157
super,8
important,12
left,16
mail,1
everybody,3
basically,10
opportunities,1
of,345
your,110
own,12
wanna,37
sell,2
stuff,32
check,11
mailbox,2
whenever,5
available,8
rush,3
809308581186240513,4
isnt,13
10th,2
4pm,1
pst6pm,1
cst7pm,1
fair809308581186240513,1
how,99
does,34
next,21
weekend,11
work,42
friday,14
saturday,13
obviously,4
mcc,8
ill,66
later,21
night,29
once,20
general,8
works,14
358432052154204163,2
561892052854636575,5
when,100
yall,23
time,71
fuckers,1
sunday,6
reply,2
me809308581186240513,2
screenshot,3
only,86
most,10
levels,6
lot809308581186240513,1
react,1
thumbs,1
first,42
100,2
emoji,1
one,98
siers,2
arc,8
persons,2
finishesalso,1
d809308581186240513,1
forgot,14
mention,3
earlier,13
dm,8
best,17
go,94
over,51
story,20
shit,68
end,16
all,110
meet,6
together,7
stories,4
characters,7
group,11
bounce,1
each,13
other,52
then,79
play,40
better,27
others,16
humor809308581186240513,1
were,37
starting,5
start,25
gearing,2
advancing,1
too,32
far,6
starts,4
community,5
land,2
house,15
exception,3
due,8
plot,4
she,101
using,20
anything,23
use,36
enchantments,2
villagers,5
basement,3
otherwise,6
like,167
refrain,1
getting,38
godgear,1
atm,4
barely,6
started,16
haha809308581186240513,1
ew,1
sounds,4
professional,2
individually,2
thinking,6
havent,38
already,15
d,2
exactly,16
personality,2
irl,3
regularly,3
different,23
person,18
make,62
adjustments,1
working,10
out,94
hole,1
errors,1
whatnot,12
ally,1
villain,1
sorts,3
kyras,11
remain,2
consistent,4
sideline,1
throughouteveryone,1
here,37
where,20
announcements,3
events,3
matters,2
stream,106
notify,2
participating,1
along,7
context,2
channel,11
frequently,1
confirm,1
messages,2
reactions,1
flush,1
away,10
message12,1
dickheadhere8,1
abuse,2
creative,9
specifically,2
key,11
yourself,11
sticky,1
situation,2
must,6
solve,1
survival,1
commands,2
sort,9
ask,8
raine,7
trusted,1
wait,19
answer,5
few,17
op,2
powers,1
cannot,18
fix,5
moment,2
includes,1
kill,4
even,68
type,3
joke,3
teleporting,1
clearing,1
weather,5
inventory,2
killing,1
etc,1
read,17
this7,1
excessive,2
stealing,3
steals,4
thats,71
pretty,19
inevitable,1
steal,1
single,3
way,27
target,2
permission,4
allowed,6
chest,3
key’s,1
need6,1
griefing,2
illintent,1
excessively,1
explode,1
creepers,1
fill,6
holes,1
“pretty”,1
should,43
limited,1
tnt,1
excusing,1
roleplay,2
small,4
pranks,1
purposefully,1
ruin,2
builds,3
intent,1
anger,3
person5,1
respect,4
voice,10
channels,2
correct,2
labeled,1
ones,5
reason,7
notstreaming,1
vc,39
someone,16
else,24
call,14
streaming,30
preferred,2
proper,3
rp,3
roleplaying,1
confuse,1
join,45
lenient4,1
overlook,1
everything,21
happening,4
overbearing,1
idea,16
discord,12
still,62
learning,3
manage,4
bigger,5
raineish3,1
personal,6
drama,3
expected,1
content,5
leave,13
between,7
involved,1
private,8
dms,3
actively,2
provoke,1
purpose,2
issue,2
resolve,1
maturely,1
dms2,1
spamming,2
lenient,3
towards,3
text,6
however,4
set,23
mentions,1
that1,1
respectful,5
members,4
reveal,1
information,2
without,8
their,24
harass,1
zero,1
tolerance,1
offensive,2
slurs,1
racist,1
homophobic,1
sexist,1
etceveryone,1
follow,6
rules,6
though,33
during,5
accidents,1
keyyourheart,3
andor,3
raineisheveryone,1
lock,2
letting,5
creatively,1
express,3
themselves,4
run,4
raineish,2
serve,1
“executive,1
writers,2
questions,1
directed,3
friends,21
interested,2
joining,6
send,13
link,2
httpsformsglehn3nl21etc6ckkhv5,1
nice,9
support,4
funsier,1
hate,24
require,1
bitch,8
analysisi,1
anytime,3
weekanother,1
teaching,1
roundohhhhh,1
oh,22
nogunna,1
wants,20
point,16
might,36
settledits,1
annoying,5
than,41
editingi,1
stg,2
adding,1
texture,4
fucking,76
lifewait,1
figured,2
outif,1
dot,1
top,6
right,24
cornerhow,1
mapah,1
yeshmmm,1
oki,2
yours,4
kinda,17
lotlike,1
temple,1
tradesanyone,1
somewhere,2
sea,2
lanternsi,1
waited,1
longits,1
lets,13
goooooooput,1
second,11
track,1
teh,2
videonad,1
video,25
theres,24
1,12
audio,9
trackthat,1
simplebro,1
literally,28
import,1
drag,1
timelinei,1
gaming,4
wiht,1
friendoand,1
dumb,4
bitchi,2
download,3
jackboxes,1
give,24
couple,2
morewell,1
gotta,11
waitfuck,1
dude,9
im,221
glad,8
came,12
back,47
8,11
thenand,1
8so,1
thought,15
was,184
turning,2
7i,1
found,6
laptop,6
wasnt,11
synched,1
switchits,1
2970,1
nowits,1
counting,2
downyou,1
tell,18
mehayley,1
ummmmmonly,1
2,48
which,22
old,13
mmmmmehi,1
party,11
packs,2
37,1
soeemma,1
funnyi,2
shall,4
good,68
wellthat,1
sadi,4
watching,24
show,6
episode,1
thing,37
312,1
wtf,12
happeneddude,1
daylight,3
savings,1
fucked,9
updanyone,1
chatim,1
gunna,39
chatting,1
half,21
maybe,18
idkwednesday,1
fine,29
meim,2
busy,8
trying,12
skiing,2
film,9
shoot,3
spending,2
rest,9
editingcould,1
weekliterally,1
research,9
project,2
entirely,2
youemma,1
class,30
watch,32
dare,4
youi,2
took,19
default,1
guess,19
increased,1
site,1
isiceboxbro,1
reworked,1
b,1
sitehow,1
fail,4
thatwasnt,1
he,44
nerfedhehehehhehehehehehheehwait,1
reaaaaallygonna,1
pain,3
ass,8
nowyorus,1
rework,1
massiveoh,1
yea,46
controllers,1
got,93
changed,6
nerfedbut,1
madive,1
